id,dimension,level,name_cn,counterpart_central_body,candidate_url,site_key,coverage_status,notes
beijing.gzw,dept,provincial,北京市国有资产监督管理委员会,sasac,https://gzw.beijing.gov.cn,,reachable_uncrawled,alt=https://beijing.gov.cn/gzw/
beijing.scjgj,dept,provincial,北京市市场监督管理局,samr,https://scjgj.beijing.gov.cn,bjb_scjgj,crawled,alt=https://beijing.gov.cn/scjgj/
beijing.tjj,dept,provincial,北京市统计局,nbs,https://tjj.beijing.gov.cn,bjb_tjj,crawled,alt=https://beijing.gov.cn/tjj/
beijing.ybj,dept,provincial,北京市医疗保障局,nhsa,https://ybj.beijing.gov.cn,bjb_ybj,crawled,alt=https://beijing.gov.cn/ybj/
beijing.tyjr,dept,provincial,北京市体育局,gas,https://tyjr.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/tyjr/
beijing.gbdst,dept,provincial,北京市广播电视局,nrta,https://gbdst.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/gbdst/
beijing.jrjgj,dept,provincial,北京市地方金融监督管理局,nfra,https://jrjgj.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/jrjgj/
beijing.sjaqj,dept,provincial,北京市政务服务和数据管理局,nda,https://sjaqj.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/sjaqj/
beijing.ylj,dept,provincial,北京市林业和草原局,forestry,https://ylj.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/ylj/
beijing.nyj,dept,provincial,北京市能源局,nea,https://nyj.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/nyj/
beijing.yjglj,dept,provincial,北京市药品监督管理局,nmpa,https://yjglj.beijing.gov.cn,,reachable_uncrawled,alt=https://beijing.gov.cn/yjglj/
beijing.zscqj,dept,provincial,北京市知识产权局,cnipa,https://zscqj.beijing.gov.cn,,reachable_uncrawled,alt=https://beijing.gov.cn/zscqj/
beijing.xfj,dept,provincial,北京市信访局,xinfang,https://xfj.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/xfj/
beijing.jgswglj,dept,provincial,北京市机关事务管理局,ggj,https://jgswglj.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/jgswglj/
beijing.tax,dept,provincial,国家税务总局北京市税务局,chinatax,https://tax.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/tax/
beijing.customs,dept,provincial,北京市海关,gacc,https://customs.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/customs/
beijing.pboc_br,dept,provincial,中国人民银行北京市分行,pbc,https://pboc_br.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/pboc_br/
beijing.p_office,dept,provincial,中共北京市委员会办公厅,cpc_general_office,https://p_office.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/p_office/
beijing.p_org,dept,provincial,中共北京市委组织部,cpc_org_dept,https://p_org.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/p_org/
beijing.p_prop,dept,provincial,中共北京市委宣传部,cpc_propaganda,https://p_prop.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/p_prop/
beijing.p_ufwd,dept,provincial,中共北京市委统战部,cpc_united_front,https://p_ufwd.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/p_ufwd/
beijing.p_plac,dept,provincial,中共北京市委政法委员会,cpc_plac,https://p_plac.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/p_plac/
beijing.p_cyber,dept,provincial,北京市委网信办,cac,https://p_cyber.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/p_cyber/
beijing.p_ccdi,dept,provincial,中共北京市纪委监委,cpc_ccdi_nsc,https://p_ccdi.beijing.gov.cn,,blackhole,alt=https://beijing.gov.cn/p_ccdi/
geo.shanghai,geo,provincial,上海市人民政府,,https://shanghai.gov.cn,sh,crawled,province portal
shanghai.fgw,dept,provincial,上海市发展和改革委员会,ndrc,https://fgw.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/fgw/
shanghai.edu,dept,provincial,上海市教育厅,moe,https://edu.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/edu/
shanghai.kjt,dept,provincial,上海市科学技术厅,most,https://kjt.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/kjt/
shanghai.gxt,dept,provincial,上海市工业和信息化厅,miit,https://gxt.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/gxt/
shanghai.mzw,dept,provincial,上海市民族宗教事务委员会,neac,https://mzw.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/mzw/
shanghai.ga,dept,provincial,上海市公安厅,mps,https://ga.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/ga/
shanghai.at,dept,provincial,上海市国家安全厅,mss,https://at.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/at/
shanghai.mzt,dept,provincial,上海市民政厅,mca,https://mzt.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/mzt/
shanghai.sft,dept,provincial,上海市司法厅,moj,https://sft.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/sft/
shanghai.czt,dept,provincial,上海市财政厅,mof,https://czt.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/czt/
shanghai.hrss,dept,provincial,上海市人力资源和社会保障厅,mohrss,https://hrss.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/hrss/
shanghai.zrzyt,dept,provincial,上海市自然资源厅,mnr,https://zrzyt.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/zrzyt/
shanghai.sthjt,dept,provincial,上海市生态环境厅,mee,https://sthjt.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/sthjt/
shanghai.zjt,dept,provincial,上海市住房和城乡建设厅,mohurd,https://zjt.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/zjt/
shanghai.jtyst,dept,provincial,上海市交通运输厅,mot,https://jtyst.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/jtyst/
shanghai.slt,dept,provincial,上海市水利厅,mwr,https://slt.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/slt/
shanghai.nynct,dept,provincial,上海市农业农村厅,mara,https://nynct.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/nynct/
shanghai.swt,dept,provincial,上海市商务厅,mofcom,https://swt.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/swt/
shanghai.whlyt,dept,provincial,上海市文化和旅游厅,mct,https://whlyt.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/whlyt/
shanghai.wjw,dept,provincial,上海市卫生健康委员会,nhc,https://wjw.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/wjw/
shanghai.tyj,dept,provincial,上海市退役军人事务厅,mva,https://tyj.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/tyj/
shanghai.yjt,dept,provincial,上海市应急管理厅,mem,https://yjt.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/yjt/
shanghai.sjt,dept,provincial,上海市审计厅,cnao,https://sjt.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/sjt/
shanghai.wsb,dept,provincial,上海市人民政府外事办公室,mfa,https://wsb.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/wsb/
shanghai.gzw,dept,provincial,上海市国有资产监督管理委员会,sasac,https://gzw.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/gzw/
shanghai.scjgj,dept,provincial,上海市市场监督管理局,samr,https://scjgj.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/scjgj/
shanghai.tjj,dept,provincial,上海市统计局,nbs,https://tjj.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/tjj/
shanghai.ybj,dept,provincial,上海市医疗保障局,nhsa,https://ybj.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/ybj/
shanghai.tyjr,dept,provincial,上海市体育局,gas,https://tyjr.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/tyjr/
shanghai.gbdst,dept,provincial,上海市广播电视局,nrta,https://gbdst.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/gbdst/
shanghai.jrjgj,dept,provincial,上海市地方金融监督管理局,nfra,https://jrjgj.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/jrjgj/
shanghai.sjaqj,dept,provincial,上海市政务服务和数据管理局,nda,https://sjaqj.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/sjaqj/
shanghai.ylj,dept,provincial,上海市林业和草原局,forestry,https://ylj.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/ylj/
shanghai.nyj,dept,provincial,上海市能源局,nea,https://nyj.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/nyj/
shanghai.yjglj,dept,provincial,上海市药品监督管理局,nmpa,https://yjglj.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/yjglj/
shanghai.zscqj,dept,provincial,上海市知识产权局,cnipa,https://zscqj.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/zscqj/
shanghai.xfj,dept,provincial,上海市信访局,xinfang,https://xfj.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/xfj/
shanghai.jgswglj,dept,provincial,上海市机关事务管理局,ggj,https://jgswglj.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/jgswglj/
shanghai.tax,dept,provincial,国家税务总局上海市税务局,chinatax,https://tax.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/tax/
shanghai.customs,dept,provincial,上海市海关,gacc,https://customs.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/customs/
shanghai.pboc_br,dept,provincial,中国人民银行上海市分行,pbc,https://pboc_br.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/pboc_br/
shanghai.p_office,dept,provincial,中共上海市委员会办公厅,cpc_general_office,https://p_office.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/p_office/
shanghai.p_org,dept,provincial,中共上海市委组织部,cpc_org_dept,https://p_org.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/p_org/
shanghai.p_prop,dept,provincial,中共上海市委宣传部,cpc_propaganda,https://p_prop.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/p_prop/
shanghai.p_ufwd,dept,provincial,中共上海市委统战部,cpc_united_front,https://p_ufwd.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/p_ufwd/
shanghai.p_plac,dept,provincial,中共上海市委政法委员会,cpc_plac,https://p_plac.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/p_plac/
shanghai.p_cyber,dept,provincial,上海市委网信办,cac,https://p_cyber.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/p_cyber/
shanghai.p_ccdi,dept,provincial,中共上海市纪委监委,cpc_ccdi_nsc,https://p_ccdi.shanghai.gov.cn,,blackhole,alt=https://shanghai.gov.cn/p_ccdi/
geo.tianjin,geo,provincial,天津市人民政府,,https://tj.gov.cn,,blackhole,province portal
tianjin.fgw,dept,provincial,天津市发展和改革委员会,ndrc,https://fgw.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/fgw/
tianjin.edu,dept,provincial,天津市教育厅,moe,https://edu.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/edu/
tianjin.kjt,dept,provincial,天津市科学技术厅,most,https://kjt.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/kjt/
tianjin.gxt,dept,provincial,天津市工业和信息化厅,miit,https://gxt.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/gxt/
tianjin.mzw,dept,provincial,天津市民族宗教事务委员会,neac,https://mzw.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/mzw/
tianjin.ga,dept,provincial,天津市公安厅,mps,https://ga.tj.gov.cn,,proxy_gated,alt=https://tj.gov.cn/ga/
tianjin.at,dept,provincial,天津市国家安全厅,mss,https://at.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/at/
tianjin.mzt,dept,provincial,天津市民政厅,mca,https://mzt.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/mzt/
tianjin.sft,dept,provincial,天津市司法厅,moj,https://sft.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/sft/
tianjin.czt,dept,provincial,天津市财政厅,mof,https://czt.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/czt/
tianjin.hrss,dept,provincial,天津市人力资源和社会保障厅,mohrss,https://hrss.tj.gov.cn,,proxy_gated,alt=https://tj.gov.cn/hrss/
tianjin.zrzyt,dept,provincial,天津市自然资源厅,mnr,https://zrzyt.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/zrzyt/
tianjin.sthjt,dept,provincial,天津市生态环境厅,mee,https://sthjt.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/sthjt/
tianjin.zjt,dept,provincial,天津市住房和城乡建设厅,mohurd,https://zjt.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/zjt/
tianjin.jtyst,dept,provincial,天津市交通运输厅,mot,https://jtyst.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/jtyst/
tianjin.slt,dept,provincial,天津市水利厅,mwr,https://slt.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/slt/
tianjin.nynct,dept,provincial,天津市农业农村厅,mara,https://nynct.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/nynct/
tianjin.swt,dept,provincial,天津市商务厅,mofcom,https://swt.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/swt/
tianjin.whlyt,dept,provincial,天津市文化和旅游厅,mct,https://whlyt.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/whlyt/
tianjin.wjw,dept,provincial,天津市卫生健康委员会,nhc,https://wjw.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/wjw/
tianjin.tyj,dept,provincial,天津市退役军人事务厅,mva,https://tyj.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/tyj/
tianjin.yjt,dept,provincial,天津市应急管理厅,mem,https://yjt.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/yjt/
tianjin.sjt,dept,provincial,天津市审计厅,cnao,https://sjt.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/sjt/
tianjin.wsb,dept,provincial,天津市人民政府外事办公室,mfa,https://wsb.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/wsb/
tianjin.gzw,dept,provincial,天津市国有资产监督管理委员会,sasac,https://gzw.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/gzw/
tianjin.scjgj,dept,provincial,天津市市场监督管理局,samr,https://scjgj.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/scjgj/
tianjin.tjj,dept,provincial,天津市统计局,nbs,https://tjj.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/tjj/
tianjin.ybj,dept,provincial,天津市医疗保障局,nhsa,https://ybj.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/ybj/
tianjin.tyjr,dept,provincial,天津市体育局,gas,https://tyjr.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/tyjr/
tianjin.gbdst,dept,provincial,天津市广播电视局,nrta,https://gbdst.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/gbdst/
tianjin.jrjgj,dept,provincial,天津市地方金融监督管理局,nfra,https://jrjgj.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/jrjgj/
tianjin.sjaqj,dept,provincial,天津市政务服务和数据管理局,nda,https://sjaqj.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/sjaqj/
tianjin.ylj,dept,provincial,天津市林业和草原局,forestry,https://ylj.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/ylj/
tianjin.nyj,dept,provincial,天津市能源局,nea,https://nyj.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/nyj/
tianjin.yjglj,dept,provincial,天津市药品监督管理局,nmpa,https://yjglj.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/yjglj/
tianjin.zscqj,dept,provincial,天津市知识产权局,cnipa,https://zscqj.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/zscqj/
tianjin.xfj,dept,provincial,天津市信访局,xinfang,https://xfj.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/xfj/
tianjin.jgswglj,dept,provincial,天津市机关事务管理局,ggj,https://jgswglj.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/jgswglj/
tianjin.tax,dept,provincial,国家税务总局天津市税务局,chinatax,https://tax.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/tax/
tianjin.customs,dept,provincial,天津市海关,gacc,https://customs.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/customs/
tianjin.pboc_br,dept,provincial,中国人民银行天津市分行,pbc,https://pboc_br.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/pboc_br/
tianjin.p_office,dept,provincial,中共天津市委员会办公厅,cpc_general_office,https://p_office.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/p_office/
tianjin.p_org,dept,provincial,中共天津市委组织部,cpc_org_dept,https://p_org.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/p_org/
tianjin.p_prop,dept,provincial,中共天津市委宣传部,cpc_propaganda,https://p_prop.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/p_prop/
tianjin.p_ufwd,dept,provincial,中共天津市委统战部,cpc_united_front,https://p_ufwd.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/p_ufwd/
tianjin.p_plac,dept,provincial,中共天津市委政法委员会,cpc_plac,https://p_plac.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/p_plac/
tianjin.p_cyber,dept,provincial,天津市委网信办,cac,https://p_cyber.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/p_cyber/
tianjin.p_ccdi,dept,provincial,中共天津市纪委监委,cpc_ccdi_nsc,https://p_ccdi.tj.gov.cn,,blackhole,alt=https://tj.gov.cn/p_ccdi/
geo.chongqing,geo,provincial,重庆市人民政府,,https://cq.gov.cn,cq,crawled,province portal
chongqing.fgw,dept,provincial,重庆市发展和改革委员会,ndrc,https://fgw.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/fgw/
chongqing.edu,dept,provincial,重庆市教育厅,moe,https://edu.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/edu/
chongqing.kjt,dept,provincial,重庆市科学技术厅,most,https://kjt.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/kjt/
chongqing.gxt,dept,provincial,重庆市工业和信息化厅,miit,https://gxt.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/gxt/
chongqing.mzw,dept,provincial,重庆市民族宗教事务委员会,neac,https://mzw.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/mzw/
chongqing.ga,dept,provincial,重庆市公安厅,mps,https://ga.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/ga/
chongqing.at,dept,provincial,重庆市国家安全厅,mss,https://at.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/at/
chongqing.mzt,dept,provincial,重庆市民政厅,mca,https://mzt.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/mzt/
chongqing.sft,dept,provincial,重庆市司法厅,moj,https://sft.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/sft/
chongqing.czt,dept,provincial,重庆市财政厅,mof,https://czt.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/czt/
chongqing.hrss,dept,provincial,重庆市人力资源和社会保障厅,mohrss,https://hrss.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/hrss/
chongqing.zrzyt,dept,provincial,重庆市自然资源厅,mnr,https://zrzyt.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/zrzyt/
chongqing.sthjt,dept,provincial,重庆市生态环境厅,mee,https://sthjt.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/sthjt/
chongqing.zjt,dept,provincial,重庆市住房和城乡建设厅,mohurd,https://zjt.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/zjt/
chongqing.jtyst,dept,provincial,重庆市交通运输厅,mot,https://jtyst.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/jtyst/
chongqing.slt,dept,provincial,重庆市水利厅,mwr,https://slt.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/slt/
chongqing.nynct,dept,provincial,重庆市农业农村厅,mara,https://nynct.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/nynct/
chongqing.swt,dept,provincial,重庆市商务厅,mofcom,https://swt.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/swt/
chongqing.whlyt,dept,provincial,重庆市文化和旅游厅,mct,https://whlyt.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/whlyt/
chongqing.wjw,dept,provincial,重庆市卫生健康委员会,nhc,https://wjw.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/wjw/
chongqing.tyj,dept,provincial,重庆市退役军人事务厅,mva,https://tyj.cq.gov.cn,cq_tyj,crawled,alt=https://cq.gov.cn/tyj/
chongqing.yjt,dept,provincial,重庆市应急管理厅,mem,https://yjt.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/yjt/
chongqing.sjt,dept,provincial,重庆市审计厅,cnao,https://sjt.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/sjt/
chongqing.wsb,dept,provincial,重庆市人民政府外事办公室,mfa,https://wsb.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/wsb/
chongqing.gzw,dept,provincial,重庆市国有资产监督管理委员会,sasac,https://gzw.cq.gov.cn,cq_gzw,crawled,alt=https://cq.gov.cn/gzw/
chongqing.scjgj,dept,provincial,重庆市市场监督管理局,samr,https://scjgj.cq.gov.cn,cq_scjgj,crawled,alt=https://cq.gov.cn/scjgj/
chongqing.tjj,dept,provincial,重庆市统计局,nbs,https://tjj.cq.gov.cn,cq_tjj,crawled,alt=https://cq.gov.cn/tjj/
chongqing.ybj,dept,provincial,重庆市医疗保障局,nhsa,https://ybj.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/ybj/
chongqing.tyjr,dept,provincial,重庆市体育局,gas,https://tyjr.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/tyjr/
chongqing.gbdst,dept,provincial,重庆市广播电视局,nrta,https://gbdst.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/gbdst/
chongqing.jrjgj,dept,provincial,重庆市地方金融监督管理局,nfra,https://jrjgj.cq.gov.cn,cq_jrjgj,crawled,alt=https://cq.gov.cn/jrjgj/
chongqing.sjaqj,dept,provincial,重庆市政务服务和数据管理局,nda,https://sjaqj.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/sjaqj/
chongqing.ylj,dept,provincial,重庆市林业和草原局,forestry,https://ylj.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/ylj/
chongqing.nyj,dept,provincial,重庆市能源局,nea,https://nyj.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/nyj/
chongqing.yjglj,dept,provincial,重庆市药品监督管理局,nmpa,https://yjglj.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/yjglj/
chongqing.zscqj,dept,provincial,重庆市知识产权局,cnipa,https://zscqj.cq.gov.cn,cq_zscqj,crawled,alt=https://cq.gov.cn/zscqj/
chongqing.xfj,dept,provincial,重庆市信访局,xinfang,https://xfj.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/xfj/
chongqing.jgswglj,dept,provincial,重庆市机关事务管理局,ggj,https://jgswglj.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/jgswglj/
chongqing.tax,dept,provincial,国家税务总局重庆市税务局,chinatax,https://tax.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/tax/
chongqing.customs,dept,provincial,重庆市海关,gacc,https://customs.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/customs/
chongqing.pboc_br,dept,provincial,中国人民银行重庆市分行,pbc,https://pboc_br.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/pboc_br/
chongqing.p_office,dept,provincial,中共重庆市委员会办公厅,cpc_general_office,https://p_office.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/p_office/
chongqing.p_org,dept,provincial,中共重庆市委组织部,cpc_org_dept,https://p_org.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/p_org/
chongqing.p_prop,dept,provincial,中共重庆市委宣传部,cpc_propaganda,https://p_prop.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/p_prop/
chongqing.p_ufwd,dept,provincial,中共重庆市委统战部,cpc_united_front,https://p_ufwd.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/p_ufwd/
chongqing.p_plac,dept,provincial,中共重庆市委政法委员会,cpc_plac,https://p_plac.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/p_plac/
chongqing.p_cyber,dept,provincial,重庆市委网信办,cac,https://p_cyber.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/p_cyber/
chongqing.p_ccdi,dept,provincial,中共重庆市纪委监委,cpc_ccdi_nsc,https://p_ccdi.cq.gov.cn,,blackhole,alt=https://cq.gov.cn/p_ccdi/
geo.hongkong,geo,provincial,香港特别行政区人民政府,,,,unknown,province portal
geo.macau,geo,provincial,澳门特别行政区人民政府,,,,unknown,province portal
geo.pref.石家庄市,geo,prefecture,石家庄市人民政府,,https://sjz.gov.cn,shijiazhuang,crawled,prefecture portal
geo.pref.唐山市,geo,prefecture,唐山市人民政府,,https://tangshan.gov.cn,,blackhole,prefecture portal
geo.pref.秦皇岛市,geo,prefecture,秦皇岛市人民政府,,https://qinhuangdao.gov.cn,,blackhole,prefecture portal
geo.pref.邯郸市,geo,prefecture,邯郸市人民政府,,https://handan.gov.cn,,blackhole,prefecture portal
geo.pref.邢台市,geo,prefecture,邢台市人民政府,,https://xingtai.gov.cn,,blackhole,prefecture portal
geo.pref.保定市,geo,prefecture,保定市人民政府,,https://baoding.gov.cn,,blackhole,prefecture portal
geo.pref.张家口市,geo,prefecture,张家口市人民政府,,https://zhangjiakou.gov.cn,,blackhole,prefecture portal
geo.pref.承德市,geo,prefecture,承德市人民政府,,https://chengde.gov.cn,,blackhole,prefecture portal
geo.pref.沧州市,geo,prefecture,沧州市人民政府,,https://cangzhou.gov.cn,,blackhole,prefecture portal
geo.pref.廊坊市,geo,prefecture,廊坊市人民政府,,https://langfang.gov.cn,,blackhole,prefecture portal
geo.pref.衡水市,geo,prefecture,衡水市人民政府,,https://hengshui.gov.cn,,blackhole,prefecture portal
geo.pref.太原市,geo,prefecture,太原市人民政府,,https://taiyuan.gov.cn,,blackhole,prefecture portal
geo.pref.大同市,geo,prefecture,大同市人民政府,,https://datong.gov.cn,,blackhole,prefecture portal
geo.pref.阳泉市,geo,prefecture,阳泉市人民政府,,https://yangquan.gov.cn,,blackhole,prefecture portal
geo.pref.长治市,geo,prefecture,长治市人民政府,,https://changzhi.gov.cn,changzhi,crawled,prefecture portal
geo.pref.晋城市,geo,prefecture,晋城市人民政府,,https://jincheng.gov.cn,,blackhole,prefecture portal
geo.pref.朔州市,geo,prefecture,朔州市人民政府,,https://shuozhou.gov.cn,shuozhou_c2,crawled,prefecture portal
geo.pref.晋中市,geo,prefecture,晋中市人民政府,,https://jinzhong.gov.cn,,blackhole,prefecture portal
geo.pref.运城市,geo,prefecture,运城市人民政府,,https://yuncheng.gov.cn,,blackhole,prefecture portal
geo.pref.忻州市,geo,prefecture,忻州市人民政府,,https://xinzhou.gov.cn,,blackhole,prefecture portal
geo.pref.临汾市,geo,prefecture,临汾市人民政府,,https://linfen.gov.cn,,blackhole,prefecture portal
geo.pref.吕梁市,geo,prefecture,吕梁市人民政府,,https://lliang.gov.cn,,blackhole,prefecture portal
